iter	Logloss
7622	0.01264194681
7623	0.0126391068
7624	0.01263655535
7625	0.01263340025
7626	0.0126301698
7627	0.01262654321
7628	0.0126240122
7629	0.01262068297
7630	0.01261887119
7631	0.01261576216
7632	0.01261382704
7633	0.01261019643
7634	0.01260785329
7635	0.01260335216
7636	0.01260122485
7637	0.01259691346
7638	0.01259394765
7639	0.01259193925
7640	0.01259040894
7641	0.01258679409
7642	0.01258370159
7643	0.01258089285
7644	0.01257957808
7645	0.01257721629
7646	0.01257144908
7647	0.01256906695
7648	0.01256505097
7649	0.01256139535
7650	0.0125580896
7651	0.01255507255
7652	0.01255253234
7653	0.01254972892
7654	0.01254493794
7655	0.01254206952
7656	0.01253856749
7657	0.01253651185
7658	0.01253401259
7659	0.01253200595
7660	0.01252831674
7661	0.01252685233
7662	0.01252447975
7663	0.0125209078
7664	0.0125170013
7665	0.01251250603
7666	0.01250898906
7667	0.01250658345
7668	0.0125037561
7669	0.01250179146
7670	0.01249841952
7671	0.01249504638
7672	0.01249307791
7673	0.01249307116
7674	0.01248999878
7675	0.01248728498
7676	0.01248481117
7677	0.01248266824
7678	0.01247997597
7679	0.01247680035
7680	0.01247321279
7681	0.01247045193
7682	0.01246716514
7683	0.01246418036
7684	0.01246064765
7685	0.01245745346
7686	0.01245515335
7687	0.0124522205
7688	0.01244868766
7689	0.01244478641
7690	0.01244269073
7691	0.01244074897
7692	0.01243807732
7693	0.01243666839
7694	0.01243208341
7695	0.01242940075
7696	0.01242701656
7697	0.01242356103
7698	0.01242067309
7699	0.01241776787
7700	0.01241478103
7701	0.01241165332
7702	0.01240833681
7703	0.01240548594
7704	0.01240188278
7705	0.01239911222
7706	0.01239634656
7707	0.01239379807
7708	0.01239235712
7709	0.0123890815
7710	0.01238629826
7711	0.01238361767
7712	0.01238186841
7713	0.01237786522
7714	0.01237440716
7715	0.01237106515
7716	0.0123691616
7717	0.01236667472
7718	0.01236371538
7719	0.01236071775
7720	0.01235737387
7721	0.01235513352
7722	0.01235353096
7723	0.01235115864
7724	0.01234878922
7725	0.01234724143
7726	0.01234376657
7727	0.0123406902
7728	0.01233747248
7729	0.01233397687
7730	0.01233143713
7731	0.01232928288
7732	0.0123262941
7733	0.01232433756
7734	0.0123222206
7735	0.01231915344
7736	0.01231754228
7737	0.01231392213
7738	0.01231094817
7739	0.01230835772
7740	0.01230652343
7741	0.01230284902
7742	0.01230123379
7743	0.01229825875
7744	0.01229481804
7745	0.01229184023
7746	0.01228918405
7747	0.01228548204
7748	0.01228233002
7749	0.01228032345
7750	0.0122773404
7751	0.01227414961
7752	0.01227170771
7753	0.01226877765
7754	0.01226620674
7755	0.01226453765
7756	0.01226111935
7757	0.01225816082
7758	0.01225464602
7759	0.01225180507
7760	0.01224979818
7761	0.01224703336
7762	0.01224266036
7763	0.01224029083
7764	0.012238845
7765	0.01223548775
7766	0.01223398758
7767	0.01223095674
7768	0.01222824781
7769	0.01222526589
7770	0.01222277513
7771	0.01222079786
7772	0.01221938912
7773	0.01221735322
7774	0.01221474848
7775	0.01221211185
7776	0.01221012698
7777	0.01220720273
7778	0.01220385771
7779	0.01219963427
7780	0.0121961024
7781	0.01219410228
7782	0.01219030534
7783	0.01218855206
7784	0.0121865556
7785	0.0121838569
7786	0.012182319
7787	0.0121798761
7788	0.01217709089
7789	0.01217605182
7790	0.0121730973
7791	0.01216853663
7792	0.01216550286
7793	0.01216296309
7794	0.01216100479
7795	0.01215769423
7796	0.01215564167
7797	0.01215398176
7798	0.01215080503
7799	0.01214825458
7800	0.01214541191
7801	0.01214337595
7802	0.01214142728
7803	0.01213849316
7804	0.01213519152
7805	0.01213249323
7806	0.01212992709
7807	0.01212714472
7808	0.01212424305
7809	0.01212109479
7810	0.01211852573
7811	0.0121156437
7812	0.01211285944
7813	0.01211112096
7814	0.01210863114
7815	0.01210662959
7816	0.01210469542
7817	0.01210105593
7818	0.01209905937
7819	0.01209578695
7820	0.0120931757
7821	0.01209049217
7822	0.01209051262
7823	0.01208757967
7824	0.01208557018
7825	0.01207842105
7826	0.0120744647
7827	0.0120715786
7828	0.01206823176
7829	0.01206482333
7830	0.01206149699
7831	0.01205637098
7832	0.01205272204
7833	0.01205004339
7834	0.01204757311
7835	0.01204520124
7836	0.01204197515
7837	0.01203864315
7838	0.01203676597
7839	0.01203488138
7840	0.01203192103
7841	0.01203192602
7842	0.01202890882
7843	0.01202696876
7844	0.01202323381
7845	0.01202040656
7846	0.01201700133
7847	0.0120147361
7848	0.01201264246
7849	0.01201060264
7850	0.01200744415
7851	0.0120041286
7852	0.01200104889
7853	0.01199862154
7854	0.01199691534
7855	0.01199375447
7856	0.01199031956
7857	0.01198684199
7858	0.01198430485
7859	0.01198087426
7860	0.01197830121
7861	0.01197658419
7862	0.0119732599
7863	0.01197193825
7864	0.01197005776
7865	0.01196786929
7866	0.01196578934
7867	0.01196488239
7868	0.01196207278
7869	0.01195947238
7870	0.01195930206
7871	0.01195763133
7872	0.01195506123
7873	0.01195252835
7874	0.01194922754
7875	0.0119456107
7876	0.01194370781
7877	0.01194028672
7878	0.01193741138
7879	0.01193455665
7880	0.01193112985
7881	0.01192904596
7882	0.0119261687
7883	0.01192392451
7884	0.0119205799
7885	0.01191870035
7886	0.01191619301
7887	0.01191365523
7888	0.01191083868
7889	0.01190673801
7890	0.01190497622
7891	0.01190207738
7892	0.01189996333
7893	0.01189719855
7894	0.01189396904
7895	0.01189103611
7896	0.01188778515
7897	0.0118840557
7898	0.0118818536
7899	0.01187885894
7900	0.01187557116
7901	0.01187380531
7902	0.01186955254
7903	0.01186693176
7904	0.01186579089
7905	0.01186392733
7906	0.01186069721
7907	0.01185778153
7908	0.01185464401
7909	0.01185247561
7910	0.01184855885
7911	0.01184698473
7912	0.01184502072
7913	0.01184320396
7914	0.01184115335
7915	0.01183709751
7916	0.01183397555
7917	0.01183065131
7918	0.01182975707
7919	0.01182676076
7920	0.01182523318
7921	0.01182100299
7922	0.0118181708
7923	0.01181508225
7924	0.01181388396
7925	0.01181126485
7926	0.01180807763
7927	0.01180522189
7928	0.01180261894
7929	0.01180045577
7930	0.01179930145
7931	0.01179632147
7932	0.01179209113
7933	0.01178923083
7934	0.01178723205
7935	0.01178551606
7936	0.01178225448
7937	0.01177894782
7938	0.01177701664
7939	0.0117743966
7940	0.01177443774
7941	0.01177126122
7942	0.01176843664
7943	0.01176597919
7944	0.01176414469
7945	0.01176198256
7946	0.01175891202
7947	0.01175577758
7948	0.01175368887
7949	0.01175066684
7950	0.01174831295
7951	0.01174562562
7952	0.01174239249
7953	0.01173967093
7954	0.0117376483
7955	0.01173477689
7956	0.01173254145
7957	0.01172972985
7958	0.01172699935
7959	0.01172441853
7960	0.01172111764
7961	0.01171917078
7962	0.01171651172
7963	0.01171370717
7964	0.01171107059
7965	0.01170766103
7966	0.01170564282
7967	0.01170247321
7968	0.01170084084
7969	0.01169860041
7970	0.0116957691
7971	0.01169303271
7972	0.01168948842
7973	0.01168705133
7974	0.01168428853
7975	0.01168041177
7976	0.01167720211
7977	0.01167406674
7978	0.01167093105
7979	0.01166862167
7980	0.01166565158
7981	0.01166408032
7982	0.01166160614
7983	0.01165896766
7984	0.0116546849
7985	0.01165129196
7986	0.01164873464
7987	0.01164604616
7988	0.01164364824
7989	0.01164221534
7990	0.01163970111
7991	0.01163667514
7992	0.01163494053
7993	0.01163269359
7994	0.01163077893
7995	0.0116272318
7996	0.01162299175
7997	0.01161979935
7998	0.01161752966
7999	0.01161393527
8000	0.01161208667
8001	0.01160953405
8002	0.011607598
8003	0.01160455041
8004	0.01160142954
8005	0.01159933542
8006	0.01159610062
8007	0.01159268479
8008	0.01159020329
8009	0.01158835863
8010	0.01158563108
8011	0.01158274903
8012	0.01157977097
8013	0.01157705125
8014	0.01157558933
8015	0.01157352444
8016	0.01157117645
8017	0.01156954652
8018	0.01156875904
8019	0.01156612926
8020	0.01156354148
8021	0.01156008898
8022	0.01155774982
8023	0.01155578142
8024	0.01155307577
8025	0.01155146697
8026	0.01154923285
8027	0.01154485494
8028	0.01154233386
8029	0.01153992131
8030	0.01153789816
8031	0.01153515482
8032	0.01153516363
8033	0.01153325404
8034	0.01153088058
8035	0.01152809056
8036	0.01152537767
8037	0.0115226863
8038	0.01151969058
8039	0.01151732445
8040	0.01151564474
8041	0.01151296697
8042	0.01151096924
8043	0.01150948119
8044	0.01150395865
8045	0.0115012282
8046	0.0115002058
8047	0.0114976456
8048	0.01149540114
8049	0.01149371657
8050	0.01149172278
8051	0.01149009037
8052	0.01148821595
8053	0.0114863547
8054	0.01148514162
8055	0.01148265077
8056	0.01147912818
8057	0.0114765171
8058	0.01147388938
8059	0.01147200402
8060	0.011467947
8061	0.01146517451
8062	0.01146321865
8063	0.01145974786
8064	0.01145754858
8065	0.01145546181
8066	0.01145131013
8067	0.01144898468
8068	0.01144699475
8069	0.01144451175
8070	0.0114431723
8071	0.01144075783
8072	0.01143776423
8073	0.01143434339
8074	0.01143212089
8075	0.01143085777
8076	0.01142823684
8077	0.01142572925
8078	0.01142231533
8079	0.0114192591
8080	0.01141806266
8081	0.01141593375
8082	0.01141425298
8083	0.01141141087
8084	0.01140843691
8085	0.01140664169
8086	0.01140503421
8087	0.01140319415
8088	0.0114016522
8089	0.01139981201
8090	0.01139698106
8091	0.01139699573
8092	0.0113951437
8093	0.01139259913
8094	0.0113909563
8095	0.01138847282
8096	0.01138342469
8097	0.01138074112
8098	0.01137904562
8099	0.01137711276
8100	0.01137652381
8101	0.01137342448
8102	0.01137145409
8103	0.01136885474
8104	0.01136539274
8105	0.0113628129
8106	0.01135863145
8107	0.01135586376
8108	0.01135272661
8109	0.01135141172
8110	0.01134981907
8111	0.01134800908
8112	0.0113453364
8113	0.01134211178
8114	0.01133864164
8115	0.01133626823
8116	0.01133632106
8117	0.01133435072
8118	0.01133067611
8119	0.01132743735
8120	0.01132422993
8121	0.01132190259
8122	0.0113194357
8123	0.01131506328
8124	0.0113122594
8125	0.01131124782
8126	0.011309159
8127	0.01130704778
8128	0.01130450716
8129	0.01130149488
8130	0.01129732358
8131	0.01129457832
8132	0.01129255318
8133	0.01129197834
8134	0.01128881841
8135	0.01128585404
8136	0.01128337403
8137	0.01128064152
8138	0.01127814282
8139	0.0112747473
8140	0.01127244433
8141	0.01127002782
8142	0.01126817383
8143	0.01126653456
8144	0.0112641689
8145	0.01126293328
8146	0.01126026836
8147	0.01125910815
8148	0.01125782944
8149	0.01125576237
8150	0.01125415889
8151	0.01125165237
8152	0.01124883587
8153	0.01124637334
8154	0.01124299066
8155	0.0112417883
8156	0.0112406554
8157	0.01123806097
8158	0.0112368067
8159	0.01123381996
8160	0.01123053477
8161	0.01122769362
8162	0.01122541656
8163	0.01122271637
8164	0.01121628578
8165	0.01121282611
8166	0.01121114922
8167	0.01120960358
8168	0.01120637061
8169	0.01120376046
8170	0.0112020553
8171	0.01119941288
8172	0.01119589289
8173	0.01119231998
8174	0.01118967597
8175	0.01118623617
8176	0.01118420136
8177	0.01118170465
8178	0.01117994065
8179	0.01117741077
8180	0.01117458349
8181	0.01117266596
8182	0.0111697319
8183	0.01116867762
8184	0.01116700954
8185	0.01116464088
8186	0.01116309231
8187	0.01116149262
8188	0.01115878858
8189	0.01115565703
8190	0.0111537757
8191	0.01115117822
8192	0.01114899661
8193	0.01114692544
8194	0.01114543552
8195	0.01114431544
8196	0.0111432745
8197	0.01113902479
8198	0.01113653104
8199	0.01113254272
8200	0.01113029058
8201	0.01112740355
8202	0.01112490982
8203	0.01112094367
8204	0.0111184881
8205	0.01111556902
8206	0.0111111431
8207	0.01110846269
8208	0.01110589553
8209	0.01110348584
8210	0.01110092991
8211	0.01109767503
8212	0.0110945082
8213	0.01109155662
8214	0.01108860799
8215	0.01108722033
8216	0.01108427857
8217	0.01108138076
8218	0.01108135244
8219	0.01107927742
8220	0.01107644418
8221	0.01107332075
8222	0.01107069402
8223	0.01106883033
8224	0.01106484166
8225	0.01106236877
8226	0.01106057067
8227	0.01105834104
8228	0.01105602339
8229	0.01105434658
8230	0.01105277928
8231	0.01105024048
8232	0.01104880923
8233	0.01104639274
8234	0.01104355751
8235	0.01104106476
8236	0.01103951226
8237	0.01103623291
8238	0.01103373911
8239	0.01103100224
8240	0.01102880493
8241	0.01102627115
8242	0.0110244975
8243	0.01102257593
8244	0.01102004786
8245	0.01101734472
8246	0.01101495603
8247	0.01101315195
8248	0.01101094479
8249	0.01100774967
8250	0.01100516196
8251	0.01100212946
8252	0.01099969735
8253	0.01099571364
8254	0.01099293119
8255	0.01099120739
8256	0.01098876551
8257	0.01098669743
8258	0.01098464002
8259	0.01098319098
8260	0.01098031185
8261	0.01097889523
8262	0.01097577141
8263	0.01097372405
8264	0.01097166084
8265	0.01096942822
8266	0.01096749789
8267	0.01096524417
8268	0.01096291474
8269	0.01096020086
8270	0.01095760044
8271	0.01095527021
8272	0.0109524673
8273	0.01095046663
8274	0.01094772899
8275	0.01094611364
8276	0.01094401715
8277	0.01094010519
8278	0.01093765645
8279	0.01093472632
8280	0.01093145476
8281	0.01092914406
8282	0.01092737758
8283	0.01092426752
8284	0.01092258289
8285	0.01092008024
8286	0.01091871838
8287	0.01091643334
8288	0.01091363542
8289	0.01091118762
8290	0.01090758156
8291	0.01090571195
8292	0.01090311066
8293	0.01090310283
8294	0.01090109928
8295	0.01089916409
8296	0.01089530416
8297	0.01089313356
8298	0.01089088342
8299	0.0108884311
8300	0.01088607328
8301	0.01088363342
8302	0.01088048512
8303	0.01087858122
8304	0.01087566777
8305	0.01087399884
8306	0.01087116605
8307	0.01086900853
8308	0.01086517868
8309	0.010862864
8310	0.01086172721
8311	0.01085982136
8312	0.01085982826
8313	0.01085793506
8314	0.01085384675
8315	0.01085264731
8316	0.01085075908
8317	0.01084849818
8318	0.01084700036
8319	0.0108449959
8320	0.01084225268
8321	0.01083958478
8322	0.01083583086
8323	0.01083397294
8324	0.01083121828
8325	0.01082890744
8326	0.01082632959
8327	0.01082445217
8328	0.0108216726
8329	0.01081954954
8330	0.01081657448
8331	0.01081522242
8332	0.01081296479
8333	0.01081045691
8334	0.01080734694
8335	0.01080550423
8336	0.01080343016
8337	0.01080080026
8338	0.01079846998
8339	0.0107966121
8340	0.01079432669
8341	0.01079207655
8342	0.01078936659
8343	0.01078791775
8344	0.01078565676
8345	0.01078329416
8346	0.01078091299
8347	0.0107785749
8348	0.0107785748
8349	0.01077719066
8350	0.01077363041
8351	0.01077200158
8352	0.010769815
8353	0.01076762258
8354	0.01076522014
8355	0.01076523481
8356	0.01076331133
8357	0.01075957605
8358	0.01075600222
8359	0.01075359087
8360	0.010751197
8361	0.01074875303
8362	0.01074602385
8363	0.01074343707
8364	0.01074140807
8365	0.01073874891
8366	0.01073692528
8367	0.01073486401
8368	0.01073243681
8369	0.01073063388
8370	0.01072840138
8371	0.0107266276
8372	0.01072496737
8373	0.0107218869
8374	0.01072172552
8375	0.01071568236
8376	0.01071300761
8377	0.01071055774
8378	0.01071050398
8379	0.01071053333
8380	0.0107076012
8381	0.01070502671
8382	0.01070270719
8383	0.01069897083
8384	0.0106957806
8385	0.01069338084
8386	0.0106905783
8387	0.01068820464
8388	0.01068578674
8389	0.0106832694
8390	0.01068059662
8391	0.01067962876
8392	0.01067691773
8393	0.01067444601
8394	0.01067134463
8395	0.01066902216
8396	0.01066519088
8397	0.01066363152
8398	0.01066189022
8399	0.01066057335
8400	0.01065687464
8401	0.01065507463
8402	0.01065338596
8403	0.01065179919
8404	0.01065063701
8405	0.01064892695
8406	0.01064600742
8407	0.01064405469
8408	0.01064153259
8409	0.01064132626
8410	0.01063930404
8411	0.01063758992
8412	0.01063455543
8413	0.0106307295
8414	0.01062955458
8415	0.01062808806
8416	0.01062618714
8417	0.01062300962
8418	0.01062134536
8419	0.01061873412
8420	0.01061605451
8421	0.01061234692
8422	0.01061083151
8423	0.01060788282
8424	0.01060553884
8425	0.01060557112
8426	0.01060553101
8427	0.01060070528
8428	0.01059832014
8429	0.01059541873
8430	0.01059298166
8431	0.01059133119
8432	0.01058939892
8433	0.01058743749
8434	0.01058553852
8435	0.0105832122
8436	0.01058326693
8437	0.01058091734
8438	0.01057871223
8439	0.01057587196
8440	0.01057586218
8441	0.01057376177
8442	0.01057153511
8443	0.01056805611
8444	0.01056614175
8445	0.0105643974
8446	0.0105626599
8447	0.01056081974
8448	0.01055707071
8449	0.01055557586
8450	0.01055288971
8451	0.01055064645
8452	0.01054793941
8453	0.01054596034
8454	0.01054360344
8455	0.01054154701
8456	0.01054153228
8457	0.01053958927
8458	0.01053730007
8459	0.01053565667
8460	0.01053289528
8461	0.01052940543
8462	0.01052551072
8463	0.01052303891
8464	0.01052034285
8465	0.01051840559
8466	0.0105159042
8467	0.01051442288
8468	0.01051113667
8469	0.01050918487
8470	0.01050684179
8471	0.01050473159
8472	0.01050235835
8473	0.01049917777
8474	0.01049767492
8475	0.01049551782
8476	0.0104943897
8477	0.01049248006
8478	0.01048879312
8479	0.01048642653
8480	0.0104840863
8481	0.01048180973
8482	0.01047824413
8483	0.01047551764
8484	0.01047394727
8485	0.01047244089
8486	0.01047037868
8487	0.01046930931
8488	0.01046770741
8489	0.01046593466
8490	0.0104639292
8491	0.0104620235
8492	0.01045966758
8493	0.01045683078
8494	0.01045513833
8495	0.0104523579
8496	0.01045020163
8497	0.01044661849
8498	0.0104444162
8499	0.01044156424
8500	0.01044085098
8501	0.01043917513
8502	0.01043730016
8503	0.01043612311
8504	0.01043374361
8505	0.01043234099
8506	0.01043013402
8507	0.0104284464
8508	0.01042707961
8509	0.01042654051
8510	0.01042426979
8511	0.01042034214
8512	0.01041845191
8513	0.0104170344
8514	0.01041704316
8515	0.01041525875
8516	0.01041383617
8517	0.01041133963
8518	0.01040959617
8519	0.01040853084
8520	0.01040631797
8521	0.01040379871
8522	0.01040077748
8523	0.0103996325
8524	0.01039719054
8525	0.01039571333
8526	0.01039350016
8527	0.01039126284
8528	0.0103886429
8529	0.01038688188
8530	0.01038568446
8531	0.01038458376
8532	0.01038116879
8533	0.01037831399
8534	0.0103766489
8535	0.01037517053
8536	0.01037362488
8537	0.01036996622
8538	0.01036734725
8539	0.01036575748
8540	0.01036400635
8541	0.01036176503
8542	0.01035891806
8543	0.01035737425
8544	0.01035460044
8545	0.01035292804
8546	0.01034999211
8547	0.01034781521
8548	0.0103463928
8549	0.010346379
8550	0.01034638389
8551	0.01034496345
8552	0.01034271623
8553	0.01034052419
8554	0.01033822797
8555	0.0103358331
8556	0.0103332337
8557	0.01033085832
8558	0.01033013234
8559	0.01032793409
8560	0.01032549637
8561	0.01032372865
8562	0.01032157448
8563	0.01031952956
8564	0.01031748487
8565	0.0103156897
8566	0.01031328184
8567	0.01031107054
8568	0.01030893277
8569	0.01030763067
8570	0.01030515361
8571	0.01030375171
8572	0.01030143804
8573	0.01029861445
8574	0.01029628886
8575	0.01029394338
8576	0.01029177633
8577	0.01028972873
8578	0.01028813216
8579	0.01028515793
8580	0.01028169387
8581	0.01027911292
8582	0.01027614307
8583	0.0102738656
8584	0.01027220832
8585	0.01026988088
8586	0.01026984076
8587	0.01026749166
8588	0.01026543929
8589	0.01026363823
8590	0.01026203574
8591	0.0102607132
8592	0.01025843266
8593	0.01025413187
8594	0.01025159014
8595	0.01025000281
8596	0.01024838743
8597	0.01024574004
8598	0.01024223994
8599	0.01024002898
8600	0.01023705387
8601	0.01023491144
8602	0.0102333314
8603	0.01023245003
8604	0.01023245492
8605	0.01022946701
8606	0.01022783424
8607	0.01022617606
8608	0.01022329686
8609	0.01021862242
8610	0.01021626272
8611	0.01021346083
8612	0.01021130361
8613	0.01020939691
8614	0.01020781979
8615	0.01020775615
8616	0.01020569777
8617	0.01020419031
8618	0.0102023833
8619	0.01020058713
8620	0.01019784387
8621	0.01019581322
8622	0.01019404433
8623	0.01019211311
8624	0.01019023965
8625	0.01018925153
8626	0.01018770183
8627	0.01018594366
8628	0.01018372394
8629	0.01018118952
8630	0.01018049677
8631	0.01017809307
8632	0.01017628891
8633	0.01017409571
8634	0.01017261844
8635	0.01017011291
8636	0.01016660002
8637	0.01016435381
8638	0.01016233447
8639	0.010160102
8640	0.01015804069
8641	0.01015561722
8642	0.01015345848
8643	0.0101516593
8644	0.01015111926
8645	0.0101493876
8646	0.01014754444
8647	0.01014495781
8648	0.01014346091
8649	0.01014098293
8650	0.01013847929
8651	0.01013699517
8652	0.01013472556
8653	0.010132723
8654	0.01013137378
8655	0.01012806946
8656	0.01012591121
8657	0.01012362676
8658	0.01012151263
8659	0.01011945427
8660	0.01011940746
8661	0.01011733139
8662	0.0101152789
8663	0.01011428395
8664	0.01011264045
8665	0.01010811964
8666	0.01010585585
8667	0.01010286149
8668	0.01010122681
8669	0.01009993535
8670	0.01009761282
8671	0.01009610034
8672	0.01009366909
8673	0.01009141893
8674	0.01008919719
8675	0.01008619118
8676	0.01008557971
8677	0.01008511006
8678	0.01008373161
8679	0.0100801088
8680	0.01007773636
8681	0.01007568529
8682	0.0100737825
8683	0.01007194314
8684	0.01007197733
8685	0.01007021406
8686	0.01006838271
8687	0.01006639421
8688	0.01006640008
8689	0.01006399916
8690	0.0100623391
8691	0.01006035888
8692	0.01005901566
8693	0.01005555344
8694	0.01005528147
8695	0.01005483339
8696	0.01005349112
8697	0.01005145326
8698	0.01005128905
8699	0.01004924908
8700	0.01004660572
8701	0.01004455903
8702	0.01004277361
8703	0.01004130313
8704	0.01003683214
8705	0.0100347968
8706	0.01003242626
8707	0.01003168919
8708	0.01002994291
8709	0.01002997123
8710	0.01002790159
8711	0.01002574209
8712	0.01002341499
8713	0.01002160617
8714	0.01001910443
8715	0.01001579495
8716	0.01001360638
8717	0.01001160771
8718	0.01000941912
8719	0.01000931738
8720	0.01000722859
8721	0.01000473094
8722	0.01000274691
8723	0.01000058981
8724	0.009999762052
8725	0.009997805408
8726	0.009996010316
8727	0.009993995245
8728	0.009990730448
8729	0.009988514563
8730	0.009985998733
8731	0.009983984449
8732	0.009981475982
8733	0.009977818863
8734	0.009975553084
8735	0.009973418304
8736	0.009973425201
8737	0.009971762934
8738	0.009969669756
8739	0.009965357344
8740	0.00996362555
8741	0.009961365821
8742	0.009959631209
8743	0.00995636648
8744	0.009954806071
8745	0.009951468051
8746	0.009949457647
8747	0.009947125181
8748	0.009945702798
8749	0.009941295455
8750	0.00993894166
8751	0.009936714438
8752	0.009935257748
8753	0.009934492517
8754	0.009931660506
8755	0.009929345747
8756	0.009927299941
8757	0.009924548931
8758	0.009922299817
8759	0.00992071089
8760	0.009920744153
8761	0.009919693501
8762	0.009917807779
8763	0.009916350972
8764	0.009914453906
8765	0.009912500163
8766	0.009911554059
8767	0.009909853752
8768	0.009907967643
8769	0.009905663645
8770	0.009903341157
8771	0.009901176547
8772	0.009899327501
8773	0.009896391505
8774	0.009893607166
8775	0.009892922375
8776	0.009891458837
8777	0.009890036356
8778	0.009887323518
8779	0.009884082622
8780	0.009882045704
8781	0.009878754594
8782	0.009876825275
8783	0.009874733754
8784	0.009873240932
8785	0.009871110974
8786	0.00986919855
8787	0.009866003554
8788	0.009866014413
8789	0.009864303292
8790	0.009862329037
8791	0.009860842917
8792	0.009858795304
8793	0.00985852333
8794	0.009856837666
8795	0.009856773097
8796	0.009854948575
8797	0.00985281726
8798	0.009851455386
8799	0.009850527937
8800	0.009847668365
8801	0.009845800614
8802	0.009843771506
8803	0.009843780311
8804	0.00984207322
8805	0.009839564687
8806	0.009839563757
8807	0.009837450884
8808	0.009835738985
8809	0.00983318049
8810	0.009832265823
8811	0.009829682919
8812	0.009827378506
8813	0.009825403142
8814	0.009823784997
8815	0.009821963361
8816	0.009820283433
8817	0.009817729132
8818	0.009815003492
8819	0.009813711276
8820	0.009812080266
8821	0.009812054927
8822	0.009810185304
8823	0.009810191174
8824	0.00980727685
8825	0.009806085107
8826	0.009802701123
8827	0.00980053754
8828	0.009798898752
8829	0.009797048711
8830	0.009795624421
8831	0.009794336815
8832	0.009792584738
8833	0.009790321879
8834	0.009787150007
8835	0.00978274283
8836	0.009781799629
8837	0.009780910432
8838	0.009780078873
8839	0.009780109152
8840	0.009780058329
8841	0.00978009257
8842	0.009777831618
8843	0.009775222965
8844	0.009772700831
8845	0.009770897669
8846	0.009769188472
8847	0.009766386011
8848	0.00976458681
8849	0.009763005842
8850	0.009760541448
8851	0.009757939043
8852	0.009755993207
8853	0.009754585706
8854	0.009752931378
8855	0.009751756347
8856	0.009749969001
8857	0.009748004628
8858	0.009746768842
8859	0.009745318024
8860	0.009743928806
8861	0.009742644335
8862	0.009740682831
8863	0.009738166504
8864	0.009738161612
8865	0.009736177672
8866	0.009733082261
8867	0.009729611208
8868	0.009726832773
8869	0.009724643254
8870	0.009722323601
8871	0.00972107919
8872	0.009717412792
8873	0.009717048954
8874	0.009715288535
8875	0.00971439924
8876	0.009713789777
8877	0.009711316947
8878	0.009709488495
8879	0.009707735292
8880	0.009705991905
8881	0.009703832729
8882	0.009701409342
8883	0.00969923269
8884	0.009696997092
8885	0.009694903547
8886	0.009693009549
8887	0.009691206769
8888	0.009688138764
8889	0.009688110295
8890	0.009685996107
8891	0.009685265349
8892	0.009683901519
8893	0.009681661178
8894	0.009681663183
8895	0.009679666313
8896	0.009679490313
8897	0.009677227805
8898	0.009675314139
8899	0.009673242035
8900	0.009672199063
8901	0.00966981101
8902	0.009666631362
8903	0.009665076199
8904	0.009664045509
8905	0.009662393574
8906	0.009660512309
8907	0.009657968655
8908	0.009655935652
8909	0.009654020244
8910	0.009652413871
8911	0.009651064699
8912	0.009650595023
8913	0.009650652793
8914	0.00964631201
8915	0.009644221499
8916	0.009642612093
8917	0.009641743294
8918	0.009639527492
8919	0.009637095264
8920	0.009634454822
8921	0.009634474339
8922	0.009632934492
8923	0.009630088904
8924	0.00962874769
8925	0.009626405536
8926	0.009624095798
8927	0.00962278866
8928	0.009621336732
8929	0.009619183593
8930	0.009617718098
8931	0.009616086389
8932	0.009613979034
8933	0.009611544919
8934	0.009611543892
8935	0.009607821574
8936	0.009605778837
8937	0.009604470771
8938	0.009602403576
8939	0.009601111213
8940	0.009600034991
8941	0.009598517547
8942	0.00959702461
8943	0.009594629809
8944	0.009592592011
8945	0.009592594946
8946	0.009590686174
8947	0.009588234564
8948	0.009586377609
8949	0.009585033394
8950	0.009583794855
8951	0.009581565161
8952	0.009577946313
8953	0.009577904441
8954	0.009576470123
8955	0.009573947281
8956	0.009572165806
8957	0.009570079059
8958	0.009567975635
8959	0.009566056199
8960	0.009562192721
8961	0.009559656925
8962	0.009557971259
8963	0.009557961476
8964	0.009556683787
8965	0.009554789196
8966	0.009553269927
8967	0.009551039897
8968	0.009549718567
8969	0.009549640301
8970	0.009545413784
8971	0.009544039305
8972	0.009542560033
8973	0.009540965499
8974	0.009538873715
8975	0.009536217738
8976	0.009534319708
8977	0.009532800422
8978	0.009530774285
8979	0.00952905348
8980	0.009527169183
8981	0.009525561831
8982	0.009523200211
8983	0.009522262929
8984	0.009519833853
8985	0.009517870262
8986	0.009517420234
8987	0.009515491
8988	0.009514288576
8989	0.009511470127
8990	0.009509672035
8991	0.009507097955
8992	0.009507072616
8993	0.009505557048
8994	0.009503532419
8995	0.009500899322
8996	0.009499065963
8997	0.009496944031
8998	0.009495249675
8999	0.009492281814
9000	0.009490349576
9001	0.009486098748
9002	0.009483827832
9003	0.0094812304
9004	0.009479312231
9005	0.009479310274
9006	0.009479262386
9007	0.009479259402
9008	0.00947736051
9009	0.009477386044
9010	0.009475582001
9011	0.00947263433
9012	0.009470940805
9013	0.009469476191
9014	0.009469486023
9015	0.00946753926
9016	0.009465098444
9017	0.009463085057
9018	0.009461569635
9019	0.009460354444
9020	0.009458609101
9021	0.009456646569
